data,scontrini_R067,totale_R067,weekend,holiday,season,date,weather_condition
2019-10-31,,,0,0,Autunno,2019-10-31,Moderate conditions
2019-11-01,0.0,0.0,1,1,Autunno,2019-11-01,Moderate conditions
2019-11-02,0.0,0.0,1,0,Autunno,2019-11-02,Moderate conditions
2019-11-03,0.0,0.0,1,0,Autunno,2019-11-03,Favorable conditions
2019-11-04,0.0,0.0,0,0,Autunno,2019-11-04,Moderate conditions
2019-11-05,0.0,0.0,0,0,Autunno,2019-11-05,Moderate conditions
2019-11-06,0.0,0.0,0,0,Autunno,2019-11-06,Moderate conditions
2019-11-07,0.0,0.0,0,0,Autunno,2019-11-07,Moderate conditions
2019-11-08,1174.0,35681.13,1,0,Autunno,2019-11-08,Favorable conditions
2019-11-09,1406.0,47583.65,1,0,Autunno,2019-11-09,Favorable conditions
2019-11-10,1086.0,39338.93,1,0,Autunno,2019-11-10,Moderate conditions
2019-11-11,723.0,21310.16,0,0,Autunno,2019-11-11,Moderate conditions
2019-11-12,806.0,24152.45,0,0,Autunno,2019-11-12,Favorable conditions
2019-11-13,743.0,21971.94,0,0,Autunno,2019-11-13,Moderate conditions
2019-11-14,785.0,23695.46,0,0,Autunno,2019-11-14,Moderate conditions
2019-11-15,1115.0,35232.6,1,0,Autunno,2019-11-15,Moderate conditions
2019-11-16,1234.0,41883.57,1,0,Autunno,2019-11-16,Difficult conditions
2019-11-17,1135.0,36783.46,1,0,Autunno,2019-11-17,Moderate conditions
2019-11-18,626.0,17302.12,0,0,Autunno,2019-11-18,Moderate conditions
2019-11-19,694.0,18649.33,0,0,Autunno,2019-11-19,Moderate conditions
2019-11-20,884.0,24482.98,0,0,Autunno,2019-11-20,Moderate conditions
2019-11-21,866.0,23719.43,0,0,Autunno,2019-11-21,Moderate conditions
2019-11-22,1234.0,35723.59,1,0,Autunno,2019-11-22,Moderate conditions
2019-11-23,1409.0,41780.42,1,0,Autunno,2019-11-23,Moderate conditions
2019-11-24,1056.0,32808.08,1,0,Autunno,2019-11-24,Moderate conditions
2019-11-25,628.0,17698.04,0,0,Autunno,2019-11-25,Favorable conditions
2019-11-26,744.0,20485.42,0,0,Autunno,2019-11-26,Moderate conditions
2019-11-27,735.0,21009.36,0,0,Autunno,2019-11-27,Moderate conditions
2019-11-28,777.0,22149.85,0,0,Autunno,2019-11-28,Favorable conditions
2019-11-29,1179.0,34730.44,1,0,Autunno,2019-11-29,Favorable conditions
2019-11-30,1344.0,43055.53,1,0,Autunno,2019-11-30,Moderate conditions
2019-12-01,942.0,29615.16,1,0,Autunno,2019-12-01,Moderate conditions
2019-12-02,666.0,18181.33,0,0,Autunno,2019-12-02,Favorable conditions
2019-12-03,694.0,18249.16,0,0,Autunno,2019-12-03,Favorable conditions
2019-12-04,643.0,17906.93,0,0,Autunno,2019-12-04,Favorable conditions
2019-12-05,682.0,19657.06,0,0,Autunno,2019-12-05,Favorable conditions
2019-12-06,1118.0,30394.85,1,0,Autunno,2019-12-06,Favorable conditions
2019-12-07,1222.0,38330.51,1,0,Autunno,2019-12-07,Moderate conditions
2019-12-08,939.0,29763.68,1,1,Autunno,2019-12-08,Moderate conditions
2019-12-09,609.0,16782.01,0,0,Autunno,2019-12-09,Favorable conditions
2019-12-10,871.0,21947.33,0,0,Autunno,2019-12-10,Favorable conditions
2019-12-11,716.0,20360.5,0,0,Autunno,2019-12-11,Moderate conditions
2019-12-12,735.0,20673.24,0,0,Autunno,2019-12-12,Difficult conditions
2019-12-13,1103.0,31056.76,1,0,Autunno,2019-12-13,Favorable conditions
2019-12-14,1303.0,42692.89,1,0,Autunno,2019-12-14,Moderate conditions
2019-12-15,935.0,33101.83,1,0,Autunno,2019-12-15,Moderate conditions
2019-12-16,770.0,20216.38,0,0,Autunno,2019-12-16,Moderate conditions
2019-12-17,861.0,21438.36,0,0,Autunno,2019-12-17,Moderate conditions
2019-12-18,766.0,22219.64,0,0,Autunno,2019-12-18,Moderate conditions
2019-12-19,863.0,24847.56,0,0,Autunno,2019-12-19,Moderate conditions
2019-12-20,1103.0,32749.8,1,0,Autunno,2019-12-20,Moderate conditions
2019-12-21,1195.0,39070.82,1,0,Inverno,2019-12-21,Moderate conditions
2019-12-22,962.0,31699.92,1,0,Inverno,2019-12-22,Favorable conditions
2019-12-23,898.0,29673.23,0,0,Inverno,2019-12-23,Favorable conditions
2019-12-24,368.0,11482.47,0,1,Inverno,2019-12-24,Favorable conditions
2019-12-25,430.0,13831.71,0,1,Inverno,2019-12-25,Favorable conditions
2019-12-26,953.0,29887.63,0,1,Inverno,2019-12-26,Favorable conditions
2019-12-27,942.0,28767.55,1,0,Inverno,2019-12-27,Favorable conditions
2019-12-28,1071.0,32077.44,1,0,Inverno,2019-12-28,Favorable conditions
2019-12-29,863.0,28509.12,1,0,Inverno,2019-12-29,Favorable conditions
2019-12-30,841.0,26885.04,0,0,Inverno,2019-12-30,Favorable conditions
2019-12-31,355.0,9650.78,0,1,Inverno,2019-12-31,Favorable conditions
2020-01-01,961.0,32795.76,0,1,Inverno,2020-01-01,Favorable conditions
2020-01-02,867.0,26824.36,0,0,Inverno,2020-01-02,Favorable conditions
2020-01-03,936.0,30148.44,1,0,Inverno,2020-01-03,Favorable conditions
2020-01-04,1093.0,35900.53,1,0,Inverno,2020-01-04,Favorable conditions
2020-01-05,853.0,30442.96,1,0,Inverno,2020-01-05,Favorable conditions
2020-01-06,643.0,22576.35,0,1,Inverno,2020-01-06,Favorable conditions
2020-01-07,534.0,14849.52,0,0,Inverno,2020-01-07,Favorable conditions
2020-01-08,551.0,15306.81,0,0,Inverno,2020-01-08,Favorable conditions
2020-01-09,615.0,17755.8,0,0,Inverno,2020-01-09,Favorable conditions
2020-01-10,1023.0,31076.07,1,0,Inverno,2020-01-10,Favorable conditions
2020-01-11,1219.0,40387.99,1,0,Inverno,2020-01-11,Favorable conditions
2020-01-12,920.0,32048.64,1,0,Inverno,2020-01-12,Favorable conditions
2020-01-13,596.0,17365.14,0,0,Inverno,2020-01-13,Favorable conditions
2020-01-14,617.0,17621.88,0,0,Inverno,2020-01-14,Favorable conditions
2020-01-15,635.0,19246.47,0,0,Inverno,2020-01-15,Favorable conditions
2020-01-16,727.0,22079.99,0,0,Inverno,2020-01-16,Moderate conditions
2020-01-17,962.0,28763.97,1,0,Inverno,2020-01-17,Moderate conditions
2020-01-18,1143.0,38150.46,1,0,Inverno,2020-01-18,Moderate conditions
2020-01-19,856.0,28924.27,1,0,Inverno,2020-01-19,Moderate conditions
2020-01-20,600.0,16614.44,0,0,Inverno,2020-01-20,Favorable conditions
2020-01-21,589.0,17330.66,0,0,Inverno,2020-01-21,Favorable conditions
2020-01-22,618.0,19396.82,0,0,Inverno,2020-01-22,Favorable conditions
2020-01-23,822.0,23075.61,0,0,Inverno,2020-01-23,Moderate conditions
2020-01-24,992.0,31959.97,1,0,Inverno,2020-01-24,Moderate conditions
2020-01-25,1167.0,37070.25,1,0,Inverno,2020-01-25,Favorable conditions
2020-01-26,776.0,27918.57,1,0,Inverno,2020-01-26,Moderate conditions
2020-01-27,604.0,18864.74,0,0,Inverno,2020-01-27,Moderate conditions
2020-01-28,639.0,17524.85,0,0,Inverno,2020-01-28,Favorable conditions
2020-01-29,674.0,19000.43,0,0,Inverno,2020-01-29,Favorable conditions
2020-01-30,638.0,19249.62,0,0,Inverno,2020-01-30,Favorable conditions
2020-01-31,1007.0,30417.07,1,0,Inverno,2020-01-31,Moderate conditions
2020-02-01,1209.0,37941.98,1,0,Inverno,2020-02-01,Favorable conditions
2020-02-02,944.0,28722.03,1,0,Inverno,2020-02-02,Favorable conditions
2020-02-03,580.0,15501.0,0,0,Inverno,2020-02-03,Favorable conditions
2020-02-04,614.0,17358.53,0,0,Inverno,2020-02-04,Favorable conditions
2020-02-05,685.0,18847.64,0,0,Inverno,2020-02-05,Favorable conditions
2020-02-06,736.0,20389.14,0,0,Inverno,2020-02-06,Favorable conditions
2020-02-07,990.0,28892.42,1,0,Inverno,2020-02-07,Favorable conditions
2020-02-08,1081.0,33838.08,1,0,Inverno,2020-02-08,Moderate conditions
2020-02-09,866.0,27851.99,1,0,Inverno,2020-02-09,Moderate conditions
2020-02-10,618.0,17499.61,0,0,Inverno,2020-02-10,Favorable conditions
2020-02-11,645.0,17347.39,0,0,Inverno,2020-02-11,Favorable conditions
2020-02-12,599.0,16771.56,0,0,Inverno,2020-02-12,Moderate conditions
2020-02-13,756.0,22128.69,0,0,Inverno,2020-02-13,Moderate conditions
2020-02-14,1136.0,36340.32,1,1,Inverno,2020-02-14,Favorable conditions
2020-02-15,1213.0,38772.43,1,0,Inverno,2020-02-15,Favorable conditions
2020-02-16,935.0,32299.24,1,0,Inverno,2020-02-16,Moderate conditions
2020-02-17,674.0,18487.37,0,0,Inverno,2020-02-17,Moderate conditions
2020-02-18,708.0,18918.74,0,0,Inverno,2020-02-18,Favorable conditions
2020-02-19,640.0,18257.27,0,0,Inverno,2020-02-19,Favorable conditions
2020-02-20,809.0,23615.31,0,0,Inverno,2020-02-20,Favorable conditions
2020-02-21,854.0,25603.84,1,0,Inverno,2020-02-21,Favorable conditions
2020-02-22,766.0,24277.03,1,0,Inverno,2020-02-22,Favorable conditions
2020-02-23,459.0,14585.1,1,0,Inverno,2020-02-23,Favorable conditions
2020-02-24,402.0,11455.2,0,0,Inverno,2020-02-24,Moderate conditions
2020-02-25,464.0,14012.58,0,0,Inverno,2020-02-25,Favorable conditions
2020-02-26,464.0,14406.23,0,0,Inverno,2020-02-26,Favorable conditions
2020-02-27,566.0,17902.12,0,0,Inverno,2020-02-27,Favorable conditions
2020-02-28,691.0,22098.68,1,0,Inverno,2020-02-28,Moderate conditions
2020-02-29,745.0,26675.44,1,0,Inverno,2020-02-29,Moderate conditions
2020-03-01,663.0,22513.58,1,0,Inverno,2020-03-01,Moderate conditions
2020-03-02,518.0,13645.01,0,0,Inverno,2020-03-02,Moderate conditions
2020-03-03,554.0,16039.67,0,0,Inverno,2020-03-03,Favorable conditions
2020-03-04,517.0,13875.89,0,0,Inverno,2020-03-04,Moderate conditions
2020-03-05,545.0,15215.52,0,0,Inverno,2020-03-05,Moderate conditions
2020-03-06,719.0,22090.72,1,0,Inverno,2020-03-06,Moderate conditions
2020-03-07,811.0,24080.63,1,0,Inverno,2020-03-07,Favorable conditions
2020-03-08,179.0,7153.38,1,0,Inverno,2020-03-08,Moderate conditions
2020-03-09,216.0,5373.58,0,0,Inverno,2020-03-09,Favorable conditions
2020-03-10,174.0,4942.74,0,0,Inverno,2020-03-10,Favorable conditions
2020-03-11,152.0,4210.5,0,0,Inverno,2020-03-11,Favorable conditions
2020-03-12,0.0,0.0,0,0,Inverno,2020-03-12,Moderate conditions
2020-03-13,0.0,0.0,1,0,Inverno,2020-03-13,Moderate conditions
2020-03-14,0.0,0.0,1,0,Inverno,2020-03-14,Favorable conditions
2020-03-15,0.0,0.0,1,0,Inverno,2020-03-15,Favorable conditions
2020-03-16,0.0,0.0,0,0,Inverno,2020-03-16,Favorable conditions
2020-03-17,0.0,0.0,0,0,Inverno,2020-03-17,Favorable conditions
2020-03-18,0.0,0.0,0,0,Inverno,2020-03-18,Favorable conditions
2020-03-19,0.0,0.0,0,0,Inverno,2020-03-19,Moderate conditions
2020-03-20,0.0,0.0,1,0,Inverno,2020-03-20,Favorable conditions
2020-03-21,0.0,0.0,1,0,Primavera,2020-03-21,Favorable conditions
2020-03-22,0.0,0.0,1,0,Primavera,2020-03-22,Favorable conditions
2020-03-23,0.0,0.0,0,0,Primavera,2020-03-23,Favorable conditions
2020-03-24,0.0,0.0,0,0,Primavera,2020-03-24,Moderate conditions
2020-03-25,0.0,0.0,0,0,Primavera,2020-03-25,Moderate conditions
2020-03-26,0.0,0.0,0,0,Primavera,2020-03-26,Moderate conditions
2020-03-27,0.0,0.0,1,0,Primavera,2020-03-27,Favorable conditions
2020-03-28,0.0,0.0,1,0,Primavera,2020-03-28,Moderate conditions
2020-03-29,0.0,0.0,1,0,Primavera,2020-03-29,Moderate conditions
2020-03-30,0.0,0.0,0,0,Primavera,2020-03-30,Moderate conditions
2020-03-31,0.0,0.0,0,0,Primavera,2020-03-31,Favorable conditions
2020-04-01,0.0,3.12,0,0,Primavera,2020-04-01,Favorable conditions
2020-04-02,0.0,0.0,0,0,Primavera,2020-04-02,Favorable conditions
2020-04-03,0.0,0.0,1,0,Primavera,2020-04-03,Favorable conditions
2020-04-04,0.0,0.0,1,0,Primavera,2020-04-04,Favorable conditions
2020-04-05,0.0,0.0,1,0,Primavera,2020-04-05,Favorable conditions
2020-04-06,0.0,0.0,0,0,Primavera,2020-04-06,Favorable conditions
2020-04-07,0.0,0.0,0,0,Primavera,2020-04-07,Favorable conditions
2020-04-08,0.0,0.0,0,0,Primavera,2020-04-08,Favorable conditions
2020-04-09,0.0,0.0,0,0,Primavera,2020-04-09,Favorable conditions
2020-04-10,0.0,0.0,1,0,Primavera,2020-04-10,Favorable conditions
2020-04-11,0.0,0.0,1,0,Primavera,2020-04-11,Favorable conditions
2020-04-12,0.0,0.0,1,1,Primavera,2020-04-12,Favorable conditions
2020-04-13,0.0,0.0,0,1,Primavera,2020-04-13,Favorable conditions
2020-04-14,0.0,0.0,0,0,Primavera,2020-04-14,Favorable conditions
2020-04-15,0.0,0.0,0,0,Primavera,2020-04-15,Favorable conditions
2020-04-16,0.0,0.0,0,0,Primavera,2020-04-16,Favorable conditions
2020-04-17,0.0,0.0,1,0,Primavera,2020-04-17,Favorable conditions
2020-04-18,0.0,0.0,1,0,Primavera,2020-04-18,Moderate conditions
2020-04-19,0.0,0.0,1,0,Primavera,2020-04-19,Moderate conditions
2020-04-20,0.0,0.0,0,0,Primavera,2020-04-20,Moderate conditions
2020-04-21,0.0,0.0,0,0,Primavera,2020-04-21,Favorable conditions
2020-04-22,0.0,0.0,0,0,Primavera,2020-04-22,Favorable conditions
2020-04-23,0.0,0.0,0,0,Primavera,2020-04-23,Favorable conditions
2020-04-24,0.0,0.0,1,0,Primavera,2020-04-24,Favorable conditions
2020-04-25,0.0,0.0,1,1,Primavera,2020-04-25,Favorable conditions
2020-04-26,0.0,0.0,1,0,Primavera,2020-04-26,Favorable conditions
2020-04-27,0.0,0.0,0,0,Primavera,2020-04-27,Moderate conditions
2020-04-28,0.0,0.0,0,0,Primavera,2020-04-28,Moderate conditions
2020-04-29,0.0,0.0,0,0,Primavera,2020-04-29,Favorable conditions
2020-04-30,0.0,0.0,0,0,Primavera,2020-04-30,Moderate conditions
2020-05-01,0.0,0.0,1,1,Primavera,2020-05-01,Favorable conditions
2020-05-02,0.0,0.0,1,0,Primavera,2020-05-02,Moderate conditions
2020-05-03,0.0,0.0,1,0,Primavera,2020-05-03,Favorable conditions
2020-05-04,0.0,0.0,0,0,Primavera,2020-05-04,Favorable conditions
2020-05-05,0.0,0.0,0,0,Primavera,2020-05-05,Favorable conditions
2020-05-06,0.0,0.0,0,0,Primavera,2020-05-06,Favorable conditions
2020-05-07,202.0,10622.01,0,0,Primavera,2020-05-07,Favorable conditions
2020-05-08,254.0,14131.1,1,0,Primavera,2020-05-08,Favorable conditions
2020-05-09,246.0,15239.14,1,0,Primavera,2020-05-09,Moderate conditions
2020-05-10,214.0,12883.1,1,0,Primavera,2020-05-10,Moderate conditions
2020-05-11,212.0,11134.03,0,0,Primavera,2020-05-11,Favorable conditions
2020-05-12,227.0,11776.28,0,0,Primavera,2020-05-12,Moderate conditions
2020-05-13,251.0,12501.22,0,0,Primavera,2020-05-13,Moderate conditions
2020-05-14,254.0,12133.46,0,0,Primavera,2020-05-14,Moderate conditions
2020-05-15,296.0,16353.11,1,0,Primavera,2020-05-15,Moderate conditions
2020-05-16,280.0,15191.47,1,0,Primavera,2020-05-16,Moderate conditions
2020-05-17,257.0,13162.56,1,0,Primavera,2020-05-17,Moderate conditions
2020-05-18,363.0,15081.71,0,0,Primavera,2020-05-18,Moderate conditions
2020-05-19,338.0,15707.42,0,0,Primavera,2020-05-19,Moderate conditions
2020-05-20,344.0,15916.21,0,0,Primavera,2020-05-20,Favorable conditions
2020-05-21,343.0,14677.1,0,0,Primavera,2020-05-21,Favorable conditions
2020-05-22,363.0,15244.16,1,0,Primavera,2020-05-22,Moderate conditions
2020-05-23,489.0,23068.16,1,0,Primavera,2020-05-23,Moderate conditions
2020-05-24,403.0,18856.94,1,0,Primavera,2020-05-24,Favorable conditions
2020-05-25,332.0,12002.52,0,0,Primavera,2020-05-25,Favorable conditions
2020-05-26,355.0,13599.77,0,0,Primavera,2020-05-26,Favorable conditions
2020-05-27,369.0,15422.53,0,0,Primavera,2020-05-27,Favorable conditions
2020-05-28,408.0,17224.58,0,0,Primavera,2020-05-28,Moderate conditions
2020-05-29,448.0,18304.95,1,0,Primavera,2020-05-29,Favorable conditions
2020-05-30,546.0,23977.89,1,0,Primavera,2020-05-30,Moderate conditions
2020-05-31,488.0,22050.44,1,0,Primavera,2020-05-31,Favorable conditions
2020-06-01,440.0,17196.04,0,0,Primavera,2020-06-01,Favorable conditions
2020-06-02,478.0,20416.22,0,1,Primavera,2020-06-02,Moderate conditions
2020-06-03,374.0,14586.87,0,0,Primavera,2020-06-03,Moderate conditions
2020-06-04,458.0,17687.22,0,0,Primavera,2020-06-04,Moderate conditions
2020-06-05,478.0,19515.48,1,0,Primavera,2020-06-05,Favorable conditions
2020-06-06,579.0,23286.24,1,0,Primavera,2020-06-06,Moderate conditions
2020-06-07,516.0,21664.53,1,0,Primavera,2020-06-07,Moderate conditions
2020-06-08,475.0,17604.69,0,0,Primavera,2020-06-08,Moderate conditions
2020-06-09,407.0,17493.96,0,0,Primavera,2020-06-09,Moderate conditions
2020-06-10,501.0,19662.15,0,0,Primavera,2020-06-10,Moderate conditions
2020-06-11,474.0,18141.52,0,0,Primavera,2020-06-11,Moderate conditions
2020-06-12,512.0,21707.21,1,0,Primavera,2020-06-12,Moderate conditions
2020-06-13,589.0,24947.96,1,0,Primavera,2020-06-13,Moderate conditions
2020-06-14,499.0,22109.79,1,0,Primavera,2020-06-14,Moderate conditions
2020-06-15,431.0,15814.56,0,0,Primavera,2020-06-15,Moderate conditions
2020-06-16,432.0,15913.97,0,0,Primavera,2020-06-16,Moderate conditions
2020-06-17,488.0,19288.15,0,0,Primavera,2020-06-17,Moderate conditions
2020-06-18,486.0,19555.82,0,0,Primavera,2020-06-18,Moderate conditions
2020-06-19,548.0,21470.81,1,0,Primavera,2020-06-19,Favorable conditions
2020-06-20,434.0,23466.8,1,0,Primavera,2020-06-20,Favorable conditions
2020-06-21,478.0,19791.69,1,0,Estate,2020-06-21,Favorable conditions
2020-06-22,371.0,13855.48,0,0,Estate,2020-06-22,Favorable conditions
2020-06-23,408.0,14838.53,0,0,Estate,2020-06-23,Favorable conditions
2020-06-24,477.0,18528.99,0,0,Estate,2020-06-24,Favorable conditions
2020-06-25,501.0,17959.03,0,0,Estate,2020-06-25,Favorable conditions
2020-06-26,558.0,21034.76,1,0,Estate,2020-06-26,Favorable conditions
2020-06-27,547.0,23446.77,1,0,Estate,2020-06-27,Favorable conditions
2020-06-28,495.0,21101.81,1,0,Estate,2020-06-28,Favorable conditions
2020-06-29,416.0,15270.59,0,0,Estate,2020-06-29,Moderate conditions
2020-06-30,434.0,16016.96,0,0,Estate,2020-06-30,Moderate conditions
2020-07-01,453.0,16610.94,0,0,Estate,2020-07-01,Favorable conditions
2020-07-02,471.0,16726.76,0,0,Estate,2020-07-02,Moderate conditions
2020-07-03,593.0,20964.9,1,0,Estate,2020-07-03,Moderate conditions
2020-07-04,623.0,26538.63,1,0,Estate,2020-07-04,Favorable conditions
2020-07-05,488.0,19114.84,1,0,Estate,2020-07-05,Favorable conditions
2020-07-06,454.0,16378.91,0,0,Estate,2020-07-06,Favorable conditions
2020-07-07,482.0,16931.27,0,0,Estate,2020-07-07,Favorable conditions
2020-07-08,482.0,17261.68,0,0,Estate,2020-07-08,Favorable conditions
2020-07-09,490.0,17199.28,0,0,Estate,2020-07-09,Favorable conditions
2020-07-10,577.0,19997.17,1,0,Estate,2020-07-10,Moderate conditions
2020-07-11,600.0,24736.23,1,0,Estate,2020-07-11,Favorable conditions
2020-07-12,564.0,23926.44,1,0,Estate,2020-07-12,Favorable conditions
2020-07-13,453.0,16103.63,0,0,Estate,2020-07-13,Favorable conditions
2020-07-14,469.0,16533.1,0,0,Estate,2020-07-14,Moderate conditions
2020-07-15,528.0,19850.59,0,0,Estate,2020-07-15,Favorable conditions
2020-07-16,570.0,20894.17,0,0,Estate,2020-07-16,Moderate conditions
2020-07-17,588.0,21766.31,1,0,Estate,2020-07-17,Favorable conditions
2020-07-18,617.0,23718.8,1,0,Estate,2020-07-18,Favorable conditions
2020-07-19,590.0,22379.6,1,0,Estate,2020-07-19,Favorable conditions
2020-07-20,418.0,14955.5,0,0,Estate,2020-07-20,Favorable conditions
2020-07-21,453.0,14998.99,0,0,Estate,2020-07-21,Moderate conditions
2020-07-22,510.0,17766.59,0,0,Estate,2020-07-22,Moderate conditions
2020-07-23,508.0,18592.02,0,0,Estate,2020-07-23,Moderate conditions
2020-07-24,581.0,23203.69,1,0,Estate,2020-07-24,Favorable conditions
2020-07-25,600.0,23148.22,1,0,Estate,2020-07-25,Favorable conditions
2020-07-26,566.0,22615.79,1,0,Estate,2020-07-26,Favorable conditions
2020-07-27,444.0,15947.1,0,0,Estate,2020-07-27,Favorable conditions
2020-07-28,467.0,16700.83,0,0,Estate,2020-07-28,Favorable conditions
2020-07-29,475.0,17017.57,0,0,Estate,2020-07-29,Moderate conditions
2020-07-30,509.0,17207.83,0,0,Estate,2020-07-30,Favorable conditions
2020-07-31,584.0,21166.52,1,0,Estate,2020-07-31,Favorable conditions
2020-08-01,626.0,25075.56,1,0,Estate,2020-08-01,Moderate conditions
2020-08-02,588.0,22657.13,1,0,Estate,2020-08-02,Moderate conditions
2020-08-03,512.0,18413.4,0,0,Estate,2020-08-03,Moderate conditions
2020-08-04,478.0,17214.16,0,0,Estate,2020-08-04,Favorable conditions
2020-08-05,458.0,16578.24,0,0,Estate,2020-08-05,Favorable conditions
2020-08-06,540.0,20014.33,0,0,Estate,2020-08-06,Favorable conditions
2020-08-07,575.0,22109.07,1,0,Estate,2020-08-07,Favorable conditions
2020-08-08,550.0,21659.32,1,0,Estate,2020-08-08,Favorable conditions
2020-08-09,505.0,18899.52,1,0,Estate,2020-08-09,Favorable conditions
2020-08-10,545.0,19842.05,0,0,Estate,2020-08-10,Favorable conditions
2020-08-11,512.0,18647.12,0,0,Estate,2020-08-11,Favorable conditions
2020-08-12,390.0,17675.39,0,0,Estate,2020-08-12,Moderate conditions
2020-08-13,469.0,17371.41,0,0,Estate,2020-08-13,Favorable conditions
2020-08-14,597.0,22272.65,1,0,Estate,2020-08-14,Favorable conditions
2020-08-15,322.0,12703.86,1,1,Estate,2020-08-15,Moderate conditions
2020-08-16,566.0,22913.69,1,0,Estate,2020-08-16,Moderate conditions
2020-08-17,553.0,19939.83,0,0,Estate,2020-08-17,Moderate conditions
2020-08-18,530.0,19016.93,0,0,Estate,2020-08-18,Moderate conditions
2020-08-19,580.0,20706.75,0,0,Estate,2020-08-19,Favorable conditions
2020-08-20,530.0,18387.91,0,0,Estate,2020-08-20,Favorable conditions
2020-08-21,588.0,21523.2,1,0,Estate,2020-08-21,Favorable conditions
2020-08-22,640.0,23518.0,1,0,Estate,2020-08-22,Moderate conditions
2020-08-23,596.0,24380.9,1,0,Estate,2020-08-23,Moderate conditions
2020-08-24,541.0,17602.07,0,0,Estate,2020-08-24,Moderate conditions
2020-08-25,506.0,18168.6,0,0,Estate,2020-08-25,Favorable conditions
2020-08-26,571.0,20964.9,0,0,Estate,2020-08-26,Favorable conditions
2020-08-27,588.0,20115.76,0,0,Estate,2020-08-27,Moderate conditions
2020-08-28,700.0,25291.72,1,0,Estate,2020-08-28,Moderate conditions
2020-08-29,755.0,30184.19,1,0,Estate,2020-08-29,Moderate conditions
2020-08-30,708.0,28253.25,1,0,Estate,2020-08-30,Moderate conditions
2020-08-31,627.0,21087.55,0,0,Estate,2020-08-31,Favorable conditions
2020-09-01,608.0,19641.15,0,0,Estate,2020-09-01,Moderate conditions
2020-09-02,666.0,23007.32,0,0,Estate,2020-09-02,Favorable conditions
2020-09-03,633.0,22452.33,0,0,Estate,2020-09-03,Favorable conditions
2020-09-04,778.0,29069.38,1,0,Estate,2020-09-04,Favorable conditions
2020-09-05,786.0,30820.42,1,0,Estate,2020-09-05,Favorable conditions
2020-09-06,695.0,27585.42,1,0,Estate,2020-09-06,Moderate conditions
2020-09-07,579.0,20831.55,0,0,Estate,2020-09-07,Moderate conditions
2020-09-08,552.0,20380.09,0,0,Estate,2020-09-08,Favorable conditions
2020-09-09,626.0,22157.62,0,0,Estate,2020-09-09,Moderate conditions
2020-09-10,693.0,27540.9,0,0,Estate,2020-09-10,Moderate conditions
2020-09-11,769.0,29988.88,1,0,Estate,2020-09-11,Favorable conditions
2020-09-12,819.0,33393.86,1,0,Estate,2020-09-12,Favorable conditions
2020-09-13,706.0,29826.05,1,0,Estate,2020-09-13,Favorable conditions
2020-09-14,640.0,22713.04,0,0,Estate,2020-09-14,Favorable conditions
2020-09-15,595.0,19645.2,0,0,Estate,2020-09-15,Favorable conditions
2020-09-16,583.0,20326.49,0,0,Estate,2020-09-16,Favorable conditions
2020-09-17,704.0,24601.29,0,0,Estate,2020-09-17,Favorable conditions
2020-09-18,745.0,26818.33,1,0,Estate,2020-09-18,Favorable conditions
2020-09-19,903.0,35465.48,1,0,Estate,2020-09-19,Moderate conditions
2020-09-20,793.0,30402.93,1,0,Estate,2020-09-20,Moderate conditions
2020-09-21,534.0,17994.79,0,0,Autunno,2020-09-21,Moderate conditions
2020-09-22,614.0,21921.96,0,0,Autunno,2020-09-22,Moderate conditions
2020-09-23,624.0,21633.8,0,0,Autunno,2020-09-23,Moderate conditions
2020-09-24,662.0,23214.17,0,0,Autunno,2020-09-24,Moderate conditions
2020-09-25,679.0,21680.82,1,0,Autunno,2020-09-25,Favorable conditions
2020-09-26,929.0,36595.63,1,0,Autunno,2020-09-26,Favorable conditions
2020-09-27,685.0,25638.16,1,0,Autunno,2020-09-27,Favorable conditions
2020-09-28,580.0,19055.99,0,0,Autunno,2020-09-28,Favorable conditions
2020-09-29,580.0,18499.1,0,0,Autunno,2020-09-29,Favorable conditions
2020-09-30,655.0,21901.28,0,0,Autunno,2020-09-30,Moderate conditions
2020-10-01,623.0,20907.84,0,0,Autunno,2020-10-01,Moderate conditions
2020-10-02,825.0,28385.82,1,0,Autunno,2020-10-02,Moderate conditions
2020-10-03,971.0,34458.84,1,0,Autunno,2020-10-03,Moderate conditions
2020-10-04,714.0,26968.75,1,0,Autunno,2020-10-04,Moderate conditions
2020-10-05,614.0,16001.01,0,0,Autunno,2020-10-05,Favorable conditions
2020-10-06,583.0,17967.96,0,0,Autunno,2020-10-06,Favorable conditions
2020-10-07,695.0,20533.09,0,0,Autunno,2020-10-07,Favorable conditions
2020-10-08,632.0,20519.43,0,0,Autunno,2020-10-08,Favorable conditions
2020-10-09,855.0,28606.03,1,0,Autunno,2020-10-09,Moderate conditions
2020-10-10,937.0,36769.79,1,0,Autunno,2020-10-10,Moderate conditions
2020-10-11,647.0,25153.07,1,0,Autunno,2020-10-11,Favorable conditions
2020-10-12,584.0,19068.69,0,0,Autunno,2020-10-12,Favorable conditions
2020-10-13,561.0,18578.23,0,0,Autunno,2020-10-13,Moderate conditions
2020-10-14,618.0,20837.95,0,0,Autunno,2020-10-14,Moderate conditions
2020-10-15,745.0,23294.82,0,0,Autunno,2020-10-15,Moderate conditions
2020-10-16,846.0,30509.95,1,0,Autunno,2020-10-16,Favorable conditions
